freq                    	Gain_Gc2vo              	Phase_Gc2vo             
29.174270140011667962199 	-118.4172209480151423122 	179.98326309535352152125 
29.512092266663856321429 	-118.417220677022783093  	179.98306929098461637295 
29.853826189179596184431 	-118.4172203997182464263 	179.98287324256071428863 
30.199517204020160932032 	-118.4172201159544783877 	179.9826749239208822928  
30.549211132155132730759 	-118.4172198255809007605 	179.98247430871376195682 
30.902954325135905122579 	-118.4172195284436526208 	179.98227137075207338057 
31.260793671239550661767 	-118.4172192243852634874 	179.9820660828704319556  
31.622776601683789010622 	-118.4172189132443975268 	179.98185841759220693348 
31.988951096913979199599 	-118.4172185948560525048 	179.98164834800451217234 
32.3593656929628252783   	-118.4172182690515597869 	179.98143584561842089897 
32.73406948788382209159  	-118.4172179356580443255 	179.98122088271429674933 
33.1131121482591126437   	-118.4172175944987941421 	179.9810034306166812712  
33.496543915782773126466 	-118.4172172453929476887 	179.98078346063635990504 
33.884415613920253917968 	-118.4172168881553375286 	179.98056094336456567362 
34.276778654645035260273 	-118.4172165225965329682 	179.98033584940984042078 
34.673685045253165526447 	-118.4172161485228400579 	179.98010814893325459707 
35.075187395256804734345 	-118.4172157657357900007 	179.9798778120143367687  
35.481338923357547798787 	-118.4172153740325086346 	179.97964480786379226629 
35.892193464500522281924 	-118.4172149732051906312 	179.97940910559611893405 
36.3078054770101417148   	-118.4172145630414405559 	179.97917067401502322355 
36.728230049808459511951 	-118.4172141433237186448 	179.97892948148677305653 
37.153522909717253241979 	-118.4172137138294544911 	179.97868549607488830588 
37.58374042884441479373  	-118.4172132743310328351 	179.97843868543651524305 
38.018939632056117261527 	-118.4172128245953103942 	179.978189016843657555   
38.459178204535355405369 	-118.417212364383956924  	179.97793645702816434095 
38.904514499428060503305 	-118.4172118934527588863 	179.97768097302531487003 
39.355007545577741723264 	-118.4172114115521736721 	179.97742253033871406842 
39.810717055349719828428 	-118.4172109184266616921 	179.97716109534110273671 
40.271703432545905343432 	-118.4172104138148142738 	179.97689663281022376395 
40.738027780411272260608 	-118.417209897448927336  	179.97662910788582735222 
41.209751909733014940684 	-118.417209369055285606  	179.97635848520866375111 
41.686938347033539287168 	-118.4172088283538073483 	179.97608472899625553509 
42.169650342858219005393 	-118.4172082750577601473 	179.97580780255987065175 
42.657951880159274082871 	-118.4172077088737182748 	179.97552766959771020083 
43.151907682776524666224 	-118.4172071295015058467 	179.97524429284965208353 
43.651583224016604845019 	-118.4172065366340262926 	179.97495763454421080496 
44.157044735331254514676 	-118.4172059299567365542 	179.97466765716117720331 
44.668359215096316461313 	-118.4172053091481018328 	179.97437432181291683264 
45.185594437492241581822 	-118.4172046738789561005 	179.97407758975407432445 
45.708818961487509113795 	-118.4172040238124878897 	179.97377742178377957316 
46.238102139926027689398 	-118.4172033586038992325 	179.97347377780945976156 
46.773514128719824611835 	-118.4172026779005477692 	179.97316661802844350859 
47.315125896148053641355 	-118.4172019813415630551 	179.97285590115765785413 
47.863009232263841852273 	-118.4172012685575907653 	179.97254158655474043371 
48.417236758409941899117 	-118.4172005391706505861 	179.97222363226430275063 
48.977881936844617882798 	-118.4171997927941077933 	179.97190199609204341868 
49.545019080479015372021 	-118.4171990290321048178 	179.97157663576160757657 
50.118723362727223502588 	-118.4171982474797033547 	179.97124750760954725592 
50.699070827470436029216 	-118.4171974477226285671 	179.97091456847508084138 
51.286138399136483201346 	-118.417196629336686442  	179.97057777400345912611 
51.880003892896112915878 	-118.4171957918880480065 	179.9702370796173056533  
52.480746024977250385746 	-118.4171949349325814183 	179.96989244012530662076 
53.088444423098835045494 	-118.4171940580160509171 	179.96954380992951882945 
53.703179637025272086248 	-118.4171931606733494391 	179.96919114256519378614 
54.325033149243317609489 	-118.4171922424287686226 	179.96883439164560058998 
54.954087385762449002868 	-118.4171913027954303743 	179.96847350957978051156 
55.590425727040361891795 	-118.4171903412751305495 	179.96810844867579248785 
56.234132519034915276279 	-118.4171893573580121028 	179.96773916050062780414 
56.885293084384144890464 	-118.4171883505224087685 	179.96736559607342087475 
57.543993733715694816055 	-118.4171873202344613674 	179.96698770610495898836 
58.210321777087145278529 	-118.4171862659479472768 	179.96660544023401939739 
58.88436553555889929612  	-118.4171851871037830506 	179.96621874790824335832 
59.566214352901042161648 	-118.4171840831299959973 	179.96582757757806803056 
60.255958607435779583739 	-118.4171829534411983786 	179.96543187793406559649 
60.953689724016925310934 	-118.4171817974383884575 	179.96503159617671485648 
61.659500186148221700932 	-118.4171806145087089135 	179.96462667912729216368 
62.373483548241928531297 	-118.4171794040248926194 	179.96421707351527174978 
63.095734448019335616209 	-118.4171781653451063221 	179.96380272473626860119 
63.826348619054876110113 	-118.4171768978125669491 	179.9633835780062156573  
64.565422903465560011682 	-118.4171756007552147594 	179.96295957763578599042 
65.313055264747234218703 	-118.4171742734853438606 	179.96253066755227223439 
66.069344800759594704687 	-118.4171729152991474621 	179.96209679084296340079 
66.834391756861450062388 	-118.4171715254765189229 	179.96165788986726852272 
67.608297539198176195896 	-118.4171701032805685827 	179.96121390673388873438 
68.391164728142925355314 	-118.4171686479571548034 	179.96076478232521367318 
69.183097091893642982541 	-118.4171671587346708066 	179.96031045722324392955 
69.984199600227341875325 	-118.417165634823476239  	179.95985087118725687105 
70.794578438413793719519 	-118.4171640754155561126 	179.95938596335042802821 
71.614341021290201183547 	-118.4171624796840518457 	179.95891567195471338891 
72.443596007499010624997 	-118.4171608467829059919 	179.95843993483521217058 
73.282453313890400181663 	-118.4171591758463080168 	179.95795868876882650511 
74.13102413009174540548  	-118.4171574659882821834 	179.95747187006088552153 
74.989420933245583000826 	-118.4171557163021617498 	179.95697941405313713403 
75.85775750291837482564  	-118.4171539258602479094 	179.95648125556493823751 
76.736148936181905355625 	-118.4171520937132413565 	179.95597732852903050116 
77.624711662869174233492 	-118.4171502188896596408 	179.95546756632361962147 
78.52356346100718553771  	-118.4171483003954108426 	179.95495190101360094559 
79.432823472428154332192 	-118.4171463372132393488 	179.95443026456763391252 
80.352612218561731083355 	-118.4171443283022853166 	179.95390258770027003266 
81.283051616409935036245 	-118.4171422725972604439 	179.95336880040531468694 
82.224264994707127129914 	-118.4171401690082632285 	179.95282883208491853111 
83.176377110267111447683 	-118.4171380164198694729 	179.95228261096062283286 
84.139514164519511041362 	-118.4171358136906349046 	179.95173006475442889496 
85.113803820237663444459 	-118.4171335596527114831 	179.95117112022276728567 
86.099375218460068026616 	-118.4171312531109379051 	179.95060570324102400264 
87.096358995608056829951 	-118.4171288928422569597 	179.95003373880226149595 
88.104887300801394189875 	-118.4171264775952181481 	179.94945515107545475075 
89.125093813374547835338 	-118.4171240060891392432 	179.94886986353947122552 
90.157113760595692042443 	-118.4171214770135662775 	179.94827779841344295164 
91.20108393559095816272  	-118.4171188890275914218 	179.94767887741005552016 
92.257142715476305738775 	-118.4171162407587729604 	179.94707302095980594459 
93.325430079699103202984 	-118.4171135308031495015 	179.94646014872759565151 
94.406087628592331384425 	-118.4171107577236341513 	179.9458401796347857271  
95.499258602143584084843 	-118.4171079200498724049 	179.94521303126583688936 
96.605087898981324201486 	-118.4171050162772758085 	179.944578620675770253   
97.723722095581067037529 	-118.4171020448661693081 	179.9439368637338247936  
98.855309465693892434501 	-118.417099004240924387  	179.94328767517441747259 
100                      	-118.4170958927893764212 	179.94263096921537226081 
101.1579454259898369628  	-118.4170927088616451783 	179.94196665863464090762 
102.32929922807541345264 	-118.4170894507696090159 	179.94129465540945034263 
103.51421666793436315857 	-118.4170861167855406393 	179.94061487047594027899 
104.71285480508996101889 	-118.4170827051417518305 	179.93992721359953179672 
105.92537251772887429979 	-118.4170792140291723626 	179.93923159374901388219 
107.15193052376065452336 	-118.4170756415966820896 	179.93852791863031370667 
108.39269140212033448734 	-118.4170719859501588189 	179.93781609499023943499 
109.64781961431852153055 	-118.4170682451510288047 	179.93709602843236439185 
110.91748152624008127987 	-118.417064417215911476  	179.93636762358212877189 
112.20184543019635725614 	-118.4170605001149851887 	179.93563078374177166552 
113.5010815672314947733  	-118.4170564917712766828 	179.93488541130082580821 
114.81536214968828346628 	-118.417052390059325262  	179.93413140747637157801 
116.14486138403427162302 	-118.4170481928043727748 	179.93336867221805164263 
117.48975549395296980038 	-118.4170438977806156799 	179.93259710449589761083 
118.85022274370183481551 	-118.4170395027108071417 	179.93181660183159920052 
120.22644346174131158023 	-118.4170350052644238303 	179.93102706099907095449 
121.61860006463678018918 	-118.4170304030566285292 	179.93022837719161088899 
123.02687708123818310924 	-118.4170256936472185316 	179.92942044455682548687 
124.4514611771384977601  	-118.4170208745389629712 	179.9286031559481102704  
125.89254117941675303882 	-118.4170159431765370073 	179.92777640299004815461 
127.3503081016661724334  	-118.4170108969451149505 	179.92694007611871143126 
128.82495516931342649514 	-118.4170057331688497015 	179.92609406444051955987 
130.31667784522994679719 	-118.4170004491096790389 	179.92523825578521723401 
131.82567385564072992565 	-118.4169950419656913709 	179.92437253669808683298 
133.35214321633239364928 	-118.4169895088697046504 	179.92349679234914106019 
134.89628825916531695839 	-118.4169838468877742343 	179.92261090674350043628 
136.4583136588924503485  	-118.4169780530176012689 	179.92171476232206828172 
138.0384264602884627493  	-118.4169721241775619092 	179.92080824030443864103 
139.63683610559377257232 	-118.4169660572478477434 	179.9198912205348506177  
141.25375446227539555366 	-118.4169598489869201785 	179.9189635813187067015  
142.88939585111029373365 	-118.4169534961345675583 	179.91802519976624807896 
144.54397707459270350228 	-118.4169469952686029046 	179.91707595141105002767 
146.217717445671837595   	-118.416940342986606538  	179.91611571037759631508 
147.91083881682072842523 	-118.4169335357515251417 	179.91514434937852229268 
149.62356560944334660235 	-118.4169265699604807196 	179.91416173962679181386 
151.35612484362079044331 	-118.4169194418898172216 	179.91316775075134160033 
153.10874616820302662745 	-118.4169121477760029393 	179.91216225114743565427 
154.88166189124811467082 	-118.4169046837818939366 	179.91114510726498565418 
156.67510701081494062237 	-118.4168970459063530143 	179.91011618436900221241 
158.48931924611133581493 	-118.4168892301119910826 	179.90907534593887362462 
160.32453906900417450743 	-118.4168812322475048404 	179.90802245410483806154 
162.18100973589298519073 	-118.4168730480973152908 	179.90695736912644520089 
164.05897731995395361082 	-118.4168646732902061558 	179.90587994976246477563 
165.9586907437560512335  	-118.4168561034128828169 	179.90479005322998773408 
167.88040181225608193927 	-118.4168473339002218836 	179.90368753495559417388 
169.82436524617443751595 	-118.4168383601219289858 	179.90257224878129704848 
171.79083871575883790683 	-118.4168291773093528718 	179.90144404672489031327 
173.7800828749375341431  	-118.4168197805937552403 	179.90030277922323875828 
175.7923613958693067616  	-118.4168101649765389993 	179.89914829499196002871 
177.82794100389227764936 	-118.4168003253771814798 	179.89798044090829876041 
179.88709151287875442904 	-118.4167902565832122264 	179.89679906198995240629 
181.97008586099832427863 	-118.4167799532300193732 	179.89560400172766208016 
184.07720014689556364829 	-118.4167694098634058264 	179.89439510153601986531 
186.20871366628676923938 	-118.4167586209091780347 	179.89317220113997564113 
188.36490894898003034541 	-118.4167475806295612983 	179.89193513833615156727 
190.5460717963247248008  	-118.4167362831797731815 	179.89068374912918102382 
192.75249131909356492542 	-118.416724722567167305  	179.88941786745974127371 
194.98445997580455468778 	-118.4167128926502243758 	179.88813732549456858578 
197.2422736114853591971  	-118.4167007871605505898 	179.88684195340454152756 
199.52623149688798775969 	-118.4166883996945500712 	179.88553157940654614322 
201.83663636815606423625 	-118.4166757236547482535 	179.88420602967661920957 
204.17379446695295541758 	-118.4166627523449051296 	179.8828651284154602763  
206.53801558105288904699 	-118.4166494788581758257 	179.88150869778769447294 
208.92961308540395748423 	-118.4166358961946912132 	179.88013655786528488534 
211.34890398366465547042 	-118.4166219971157687496 	179.87874852664808145164 
213.79620895022324589263 	-118.4166077742575282628 	179.87734442005896084993 
216.27185237270199991144 	-118.4165932200860424928 	179.87592405186040878107 
218.77616239495529271153 	-118.4165783268828420205 	179.87448723363701219569 
221.30947096056374334694 	-118.4165630867490079936 	179.87303377479386767845 
223.87211385683400521884 	-118.4165474915922118271 	179.87156348249860116084 
226.46443075930594091005 	-118.4165315331499073181 	179.87007616182842184571 
229.08676527677738476996 	-118.4165152029564183067 	179.86857161542752692185 
231.73946499684785749196 	-118.4164984923607590872 	179.86704964370241555116 
234.42288153199226030665 	-118.4164813924921446642 	179.8655100447149379761  
237.13737056616551512889 	-118.4164638942832681323 	179.86395261430982372985 
239.88329190194900775168 	-118.4164459884478333151 	179.86237714583938895885 
242.66100950824156257113 	-118.4164276654916534426 	179.86078343026940729033 
245.47089156850296376433 	-118.4164089157030730348 	179.8591712562334237191  
248.3133105295570430826  	-118.4163897291392544275 	179.8575404097644252488  
251.18864315095794381705 	-118.416370095615121727  	179.85589067457374312653 
254.09727055493053171631 	-118.416350004720456468  	179.85422183174401311589 
257.03957827688634552032 	-118.4163294458038251378 	179.85253365984328866034 
260.01595631652719475824 	-118.4163084079600025689 	179.85082593494342972917 
263.02679918953811011306 	-118.4162868800332830688 	179.84909843036467691491 
266.07250597988098661517 	-118.4162648505968888912 	179.84735091694992092926 
269.15348039269156288356 	-118.4162423079728228004 	179.845583162833975166   
272.27013080779124720721 	-118.4162192402072548703 	179.84379493343482181444 
275.42287033381660421583 	-118.4161956350600917176 	179.84198599143314822868 
278.61211686297707501581 	-118.4161714800154356908 	179.84015609682160174998 
281.8382931264453645781  	-118.4161467622528789434 	179.83830500674238805914 
285.10182675039095556713 	-118.4161214686777157112 	179.83643247555835387175 
288.40315031266061396309 	-118.4160955858545491992 	179.83453825475146459212 
291.74270140011674357083 	-118.416069100074423659  	179.83262209293076239192 
295.12092266663853479258 	-118.4160419972701419056 	179.83068373581485843715 
298.53826189179602579316 	-118.4160142630821468401 	179.8287229260954518395  
301.99517204020162353117 	-118.4159858827925688729 	179.82673940353947727999 
305.49211132155141967814 	-118.4159568413406873333 	179.82473290491046213901 
309.02954325135902990951 	-118.4159271233282879621 	179.8227031638132586977  
312.60793671239559898822 	-118.41589671299436759   	179.82064991084723715176 
316.22776601683790431707 	-118.4158655942029412245 	179.8185728734985104893  
319.88951096913973515257 	-118.4158337504483569091 	179.81647177597116638026 
323.593656929628252783   	-118.415801164838470072  	179.81434633940628486926 
327.34069487883806459649 	-118.4157678200873817786 	179.81219628158973478094 
331.13112148259114064786 	-118.415733698513392369  	179.81002131707504076985 
334.96543915782757494526 	-118.4156987820058759553 	179.80782115716672819872 
338.84415613920253917968 	-118.4156630520411255247 	179.80559550964312620636 
342.76778654645028154846 	-118.415626489673826427  	179.80334407904979343584 
346.73685045253165526447 	-118.4155890755020976712 	179.8010665664426994681  
350.75187395256796207832 	-118.4155507896816459379 	179.79876266933376882662 
354.81338923357549219872 	-118.4155116118953401383 	179.79643208189307301836 
358.92193464500513755411 	-118.4154715213608852764 	179.79407449450420131143 
363.07805477010140293714 	-118.4154304968112683127 	179.7916895941125403624  
367.28230049808462354122 	-118.4153885164826647269 	179.78927706396379448961 
371.53522909717258926321 	-118.4153455580995597529 	179.7868365836771999966  
375.83740428844413372644 	-118.4153015988686377113 	179.78436782905382074205 
380.18939632056122945869 	-118.415256615471406576  	179.78187047216871974342 
384.59178204535356826455 	-118.4152105840423132577 	179.77934418127642857144 
389.04514499428069029818 	-118.4151634801499000105 	179.776788620822884468   
393.55007545577740302178 	-118.4151152788104042202 	179.77420345126964207338 
398.10717055349732618197 	-118.4150659544482522278 	179.77158832915918651452 
402.71703432545905343432 	-118.4150154808857564603 	179.76894290704299805839 
407.3802778041127794495  	-118.4149638313478476448 	179.76626683336871792562 
412.09751909733023467197 	-118.4149109784219291441 	179.76355975263160758004 
416.86938347033554919108 	-118.4148568940692598517 	179.76082130502453537702 
421.69650342858227531906 	-118.4148015495880770231 	179.75805112666057539172 
426.57951880159254187674 	-118.4147449156097167133 	179.7552488493476801068  
431.51907682776527508395 	-118.4146869620819870761 	179.75241410063475200332 
436.51583224016582107652 	-118.414627658249543174  	179.74954650375053688549 
441.57044735331254514676 	-118.4145669726430867286 	179.74664567750235733001 
446.68359215096302250458 	-118.4145048730553924088 	179.74371123624459301027 
451.85594437492238739651 	-118.4144413265320281425 	179.74074278987254160711 
457.08818961487497745111 	-118.4143762993485609059 	179.73773994371271101045 
462.38102139926036215911 	-118.414309756991372069  	179.73470229847362134024 
467.73514128719807558809 	-118.4142416641464592431 	179.73162945024330383603 
473.1512589614805506244  	-118.4141719846735725241 	179.72852099037982043228 
478.63009232263829062504 	-118.4141006815894741067 	179.72537650546658483108 
484.17236758409944741288 	-118.4140277170486257319 	179.72219557728487870918 
489.778819368446079352   	-118.4139530523227676895 	179.71897778271690526708 
495.4501908047902816179  	-118.4138766477789914688 	179.71572269366956220438 
501.18723362727223502588 	-118.4137984628660262842 	179.7124298771608152947  
506.99070827470444555729 	-118.4137184560733970784 	179.70909889502536316286 
512.86138399136484622431 	-118.4136365849341245848 	179.7057293040869296874  
518.80003892896115758049 	-118.413552805990974548  	179.70232065591241621405 
524.80746024977258912259 	-118.4134670747609021646 	179.69887249686317431951 
530.88444423098849256348 	-118.413379345737098447  	179.69538436801570924217 
537.0317963702527777059  	-118.4132895723390390685 	179.69185580504003496571 
543.250331492433360836   	-118.4131977069112195977 	179.68828633822738538584 
549.5408738576245468721  	-118.4131037006717548365 	179.68467549232266833314 
555.90425727040371839394 	-118.4130075037143399186 	179.68102278656377279731 
562.34132519034903907595 	-118.41290906496021762   	179.67732773452823380467 
568.85293084384124995267 	-118.4128083321397895133 	179.67358984410623179429 
575.43993733715694816055 	-118.4127052517639668849 	179.66980861743599007241 
582.10321777087131067674 	-118.4125997690927363237 	179.66598355085349680849 
588.84365535558902138291 	-118.4124918281165719236 	179.66211413471887681226 
595.66214352901033635135 	-118.4123813715061714902 	179.65819985351430432274 
602.55958607435775320482 	-118.4122683406060474454 	179.65424018560750596407 
609.53689724016908257909 	-118.412152675383893552  	179.65023460330888838143 
616.59500186148216016591 	-118.4120343144089702037 	179.64618257268034540175 
623.73483548241915741528 	-118.4119131948120298148 	179.64208355359144775321 
630.95734448019334195124 	-118.4117892522634463148 	179.63793699952950078114 
638.26348619054863320343 	-118.4116624209258077371 	179.63374235759457064887 
645.65422903465560011682 	-118.4115326334247697559 	179.62949906835973479247 
653.13055264747231376532 	-118.4113998208159159731 	179.6252065658644312407  
660.69344800759608915541 	-118.4112639125393116046 	179.62086427750816142179 
668.34391756861452904559 	-118.4111248363928581284 	179.61647162393816756776 
676.08297539198190406751 	-118.4109825184852269331 	179.61202801897340464166 
683.91164728142928197485 	-118.4108368831979731794 	179.60753286960377295145 
691.83097091893660035566 	-118.4106878531503355134 	179.60298557578920508604 
699.84199600227339033154 	-118.4105353491498817675 	179.59838553045474895953 
707.94578438413805088203 	-118.4103792901533438453 	179.5937321193690365817  
716.14341021290204025718 	-118.4102195932292147518 	179.58902472108403003404 
724.43596007499024835852 	-118.41005617350182888   	179.58426270682301151282 
732.82453313890414392517 	-118.4098889441180659787 	179.57944544038940648534 
741.31024130091770985018 	-118.4097178161908630045 	179.57457227811380562343 
749.89420933245583000826 	-118.409542698758343704  	179.5696425687039834429  
758.57757502918366299127 	-118.409363498729277353  	179.56465565320576160957 
767.36148936181893986941 	-118.4091801208408583079 	179.55961086488267142158 
776.24711662869162864808 	-118.4089924676002283377 	179.55450752912935286076 
785.23563461007188379881 	-118.4088004392346391569 	179.54934496335761195951 
794.32823472428140121337 	-118.4086039336431497304 	179.5441224769156747243  
803.52612218561728241184 	-118.4084028463321658364 	179.53883937101011269988 
812.83051616409909456706 	-118.4081970703669526301 	179.53349493855154150879 
822.24264994707129972085 	-118.4079864963126738076 	179.52808846407472742612 
831.76377110267083025974 	-118.4077710121719206882 	179.52261922367804913847 
841.39514164519528094388 	-118.4075505033315209857 	179.51708648485765706937 
851.13803820237637864921 	-118.407324852493616163  	179.5114895064179165729  
860.99375218460068026616 	-118.4070939396187185366 	179.50582753840623695396 
870.96358995608056829951 	-118.4068576418554243901 	179.5000998219531425093  
881.04887300801419769414 	-118.4066158334806289076 	179.49430558914528432979 
891.25093813374542150996 	-118.406368385828258738  	179.48844406299551224038 
901.5711376059571193764  	-118.4061151672176350758 	179.48251445726950237258 
912.01083935590975215746 	-118.4058560428907185269 	179.47651597636837550453 
922.57142715476334160485 	-118.4055908749301835314 	179.47044781520665424068 
933.25430079699106045155 	-118.4053195221908936219 	179.46430915915374271208 
944.06087628592354121793 	-118.4050418402244133631 	179.45809918383667991293 
954.99258602143584084843 	-118.4047576811961164367 	179.45181705507019387369 
966.05087898981355465367 	-118.4044668938110902445 	179.44546192870808454245 
977.23722095581069879699 	-118.4041693232297376426 	179.43903295051637769575 
988.55309465693903803185 	-118.4038648109834355182 	179.43252925605864334102 
1000                     	-118.4035531948919413026 	179.42594997057736350143 
1011.5794542598982843629 	-118.4032343089731398322 	179.41929420881962187195 
1023.2929922807536513574 	-118.4029079833550213152 	179.41256107494481852882 
1035.1421666793439726462 	-118.4025740441841776374 	179.40574966237787180035 
1047.1285480508995533455 	-118.4022323135290832852 	179.39885905365321150384 
1059.2537251772885156242 	-118.4018826092880516399 	179.39188832032152731699 
1071.5193052376059767994 	-118.4015247450872010404 	179.38483652274010182737 
1083.9269140212038564641 	-118.4011585301811635418 	179.37770271000107413784 
1096.4781961431849595101 	-118.4007837693506957066 	179.37048591973598377081 
1109.1748152624008980638 	-118.400400262794235573  	179.36318517797857907681 
